y_true_log,y_pred_log,y_true_original,y_pred_original,residual_log,residual_original,source,valid,x_coord,y_coord
5.42905,5.421109,226.9326,225.1298,-0.007940769,-1.8027954,0,True,74.76228952084718,15.091517110151136
5.413021,5.3406916,223.30823,207.65695,-0.07232952,-15.651276,0,True,74.76983536923377,15.091517110151136
5.296349,5.2586036,198.60672,191.2129,-0.037745476,-7.393814,0,True,74.77738121762039,15.091517110151136
5.3513603,5.544061,209.89499,254.7144,0.19270086,44.819412,0,True,74.75474367246056,15.083971261764532
5.414603,5.3889146,223.6634,217.96559,-0.025688648,-5.697815,0,True,74.76228952084718,15.083971261764532
5.475846,5.479036,237.8524,238.61559,0.0031900406,0.7631836,0,True,74.76983536923377,15.083971261764532
5.3752093,5.152654,214.98509,171.88977,-0.22255516,-43.09532,0,True,74.77738121762039,15.083971261764532
5.5159287,5.4212313,247.62077,225.15742,-0.094697475,-22.463348,0,True,74.78492706600699,15.083971261764532
5.517522,5.5874166,248.01715,266.04486,0.06989479,18.02771,0,True,74.74719782407396,15.076425413377928
5.4165087,5.48503,224.09187,240.05623,0.0685215,15.964355,0,True,74.75474367246056,15.076425413377928
5.4559984,5.534963,233.15855,252.39845,0.07896471,19.239899,0,True,74.76228952084718,15.076425413377928
5.3854446,5.132098,217.2071,168.37212,-0.25334644,-48.83499,0,True,74.76983536923377,15.076425413377928
5.2613263,4.9731026,191.73694,143.47443,-0.28822374,-48.262512,0,True,74.77738121762039,15.076425413377928
5.4073915,5.273611,222.04901,194.1193,-0.13378048,-27.929718,0,True,74.78492706600699,15.076425413377928
5.0797176,4.8918867,159.72867,132.20465,-0.18783092,-27.524017,0,True,74.79247291439358,15.076425413377928
5.586174,5.5664597,265.7132,260.50665,-0.019714355,-5.206543,0,True,74.73965197568737,15.068879564991324
5.492701,5.503105,241.91243,244.45293,0.01040411,2.5404968,0,True,74.74719782407396,15.068879564991324
5.4791727,5.4939036,238.64836,242.20474,0.01473093,3.5563812,0,True,74.75474367246056,15.068879564991324
5.460748,5.438324,234.27338,229.05627,-0.022424221,-5.217102,0,True,74.76228952084718,15.068879564991324
4.921076,4.605893,136.15009,99.07232,-0.3151827,-37.077766,0,True,74.76983536923377,15.068879564991324
5.3668704,5.2705812,213.19147,193.52899,-0.09628916,-19.662476,0,True,74.77738121762039,15.068879564991324
5.2129498,4.7353067,182.63492,112.8984,-0.477643,-69.73652,0,True,74.78492706600699,15.068879564991324
5.285919,4.9298816,196.53566,137.36313,-0.35603762,-59.17253,0,True,74.79247291439358,15.068879564991324
5.3782825,5.67865,215.64987,291.5542,0.30036736,75.90433,0,True,74.8000187627802,15.068879564991324
5.497174,5.6492395,243.00136,283.07535,0.15206575,40.07399,0,True,74.74719782407396,15.06133371660472
5.5105553,5.5047607,246.2884,244.85962,-0.005794525,-1.4287872,0,True,74.75474367246056,15.06133371660472
5.2012715,5.3751845,180.50287,214.97972,0.173913,34.476852,0,True,74.76228952084718,15.06133371660472
4.991351,4.9680023,146.1351,142.73946,-0.023348808,-3.3956451,0,True,74.76983536923377,15.06133371660472
4.856865,4.9821067,127.62033,144.78117,0.12524176,17.160843,0,True,74.77738121762039,15.06133371660472
5.380697,5.3630075,216.17355,212.36569,-0.017689228,-3.8078613,0,True,74.78492706600699,15.06133371660472
5.335493,5.445492,206.57507,230.7112,0.1099987,24.136124,0,True,74.79247291439358,15.06133371660472
5.2015276,5.4983025,180.54936,243.27692,0.29677486,62.727554,0,True,74.75474367246056,15.053787868218116
5.2614655,5.414044,191.7638,223.53777,0.15257835,31.773972,0,True,74.76228952084718,15.053787868218116
5.3832808,5.3956676,216.73544,219.44925,0.012386799,2.7138062,0,True,74.76983536923377,15.053787868218116
5.233399,5.275886,186.42877,194.56367,0.042487144,8.134903,0,True,74.77738121762039,15.053787868218116
5.220545,5.3666496,184.03496,213.1442,0.14610481,29.109238,0,True,74.78492706600699,15.053787868218116
5.4956837,5.3474665,242.63805,209.07538,-0.1482172,-33.562668,0,True,74.76228952084718,15.046242019831512
5.614661,5.5929136,273.42038,267.51685,-0.02174759,-5.903534,0,True,74.76983536923377,15.046242019831512
5.584584,5.559182,265.28955,258.6104,-0.02540207,-6.679138,0,True,74.77738121762039,15.046242019831512
5.4685965,5.549172,236.12715,256.02463,0.080575466,19.897476,0,True,74.6340100982749,15.038696171444908
5.4460545,5.443658,230.84163,230.28667,-0.0023965836,-0.55496216,0,True,74.76228952084718,15.038696171444908
5.48794,5.508769,240.75864,245.84709,0.0208292,5.088455,0,True,74.76983536923377,15.038696171444908
5.55674,5.4376493,257.97717,228.90111,-0.11909056,-29.076065,0,True,74.6264642498883,15.031150323058304
5.359487,5.5245137,211.61588,249.76437,0.16502666,38.1485,0,True,74.6340100982749,15.031150323058304
5.5928903,5.6704545,267.51056,289.16638,0.07756424,21.655823,0,True,74.64155594666151,15.031150323058304
5.6851845,5.59237,293.47217,267.3709,-0.092814445,-26.101257,0,True,74.6189184015017,15.0236044746717
5.4990473,5.427534,243.45892,226.58734,-0.071513176,-16.871582,0,True,74.6264642498883,15.0236044746717
5.470629,5.4796,236.60966,238.75078,0.008970737,2.1411133,0,True,74.6340100982749,15.0236044746717
5.2125077,5.2495613,182.55377,189.48268,0.037053585,6.9289093,0,True,74.64155594666151,15.0236044746717
5.157906,5.2560267,172.80014,190.71823,0.09812069,17.91809,0,True,74.64910179504811,15.0236044746717
5.637397,5.6653767,279.731,287.69672,0.02797985,7.9657288,0,True,74.61137255311509,15.016058626285096
5.5261207,5.458204,250.16765,233.67552,-0.06791687,-16.492126,0,True,74.6189184015017,15.016058626285096
5.49758,5.3793287,243.10051,215.87665,-0.11825132,-27.223862,0,True,74.6264642498883,15.016058626285096
5.508705,5.4934053,245.83131,242.08359,-0.015299797,-3.7477264,0,True,74.6340100982749,15.016058626285096
4.9508705,4.9838257,140.29791,145.032,0.03295517,4.734085,0,True,74.64155594666151,15.016058626285096
5.244692,5.3289337,188.55739,205.21797,0.08424187,16.660583,0,True,74.64910179504811,15.016058626285096
4.990755,5.052121,146.04741,155.35378,0.06136608,9.306366,0,True,74.65664764343472,15.016058626285096
5.6683507,5.662804,288.55658,286.955,-0.00554657,-1.601593,0,True,74.60382670472849,15.008512777898492
5.6449656,5.569469,281.86383,261.2948,-0.07549667,-20.56903,0,True,74.61137255311509,15.008512777898492
5.5785446,5.519632,263.6861,248.54315,-0.058912754,-15.142944,0,True,74.6189184015017,15.008512777898492
5.642761,5.5706263,281.24097,261.5985,-0.07213497,-19.642456,0,True,74.6264642498883,15.008512777898492
5.5796857,5.515436,263.9883,247.49835,-0.064249516,-16.48996,0,True,74.6340100982749,15.008512777898492
5.2446585,5.137,188.55107,169.2044,-0.107658386,-19.346664,0,True,74.64155594666151,15.008512777898492
5.058294,5.1711555,156.32187,175.11823,0.11286163,18.796356,0,True,74.64910179504811,15.008512777898492
4.835385,4.887227,124.887024,131.5854,0.051842213,6.6983795,0,True,74.65664764343472,15.008512777898492
5.0594435,5.080541,156.50284,159.86107,0.02109766,3.3582306,0,True,74.66419349182132,15.008512777898492
5.638097,5.600523,279.92755,269.56787,-0.037573814,-10.35968,0,True,74.61137255311509,15.000966929511888
5.5205374,5.551869,248.76923,256.71875,0.03133154,7.949524,0,True,74.6189184015017,15.000966929511888
5.4443254,5.3090234,230.44112,201.15271,-0.13530207,-29.288406,0,True,74.6264642498883,15.000966929511888
4.947737,5.1500463,139.85588,171.43947,0.20230913,31.583588,0,True,74.6340100982749,15.000966929511888
5.0915556,5.216175,161.64268,183.22818,0.124619484,21.585495,0,True,74.64155594666151,15.000966929511888
5.195546,5.3353305,179.46667,206.54132,0.13978434,27.074646,0,True,74.64910179504811,15.000966929511888
5.1322126,5.25227,168.39151,189.99937,0.12005758,21.607864,0,True,74.65664764343472,15.000966929511888
4.954081,4.9377437,140.75229,138.45525,-0.016337395,-2.2970428,0,True,74.66419349182132,15.000966929511888
5.529232,5.6161175,250.95033,273.8203,0.08688545,22.86998,0,True,74.6189184015017,14.993421081125284
5.1881523,5.3098454,178.13725,201.31895,0.121693134,23.181702,0,True,74.6264642498883,14.993421081125284
4.9369817,4.99384,138.34901,146.50179,0.05685854,8.152771,0,True,74.6340100982749,14.993421081125284
5.1925116,5.422798,178.91988,225.51204,0.2302866,46.592163,0,True,74.64155594666151,14.993421081125284
5.3447943,5.533252,208.51477,251.96516,0.18845749,43.450394,0,True,74.64910179504811,14.993421081125284
5.215459,5.1110277,183.09627,164.84071,-0.10443115,-18.255554,0,True,74.65664764343472,14.993421081125284
4.9778624,4.9640026,144.16374,142.16568,-0.013859749,-1.9980621,0,True,74.6340100982749,14.98587523273868
5.303407,5.3071675,200.02055,200.77788,0.0037603378,0.7573242,0,True,74.64155594666151,14.98587523273868
5.4726596,5.4970818,237.09259,242.97891,0.024422169,5.886322,0,True,74.64910179504811,14.98587523273868
4.55048,4.538045,93.677826,92.507805,-0.012434959,-1.170021,1,True,77.38213621545334,21.86481435241233
4.702519,4.754833,109.22447,115.14428,0.05231428,5.9198074,1,True,77.38968206383996,21.86481435241233
4.7290764,4.641651,112.19097,102.715454,-0.08742523,-9.475517,1,True,77.39722791222655,21.86481435241233
4.616785,4.591423,100.16826,97.63468,-0.025362015,-2.533577,1,True,77.40477376061317,21.86481435241233
4.264953,4.449313,70.16159,84.568146,0.18436003,14.406555,1,True,77.38213621545334,21.857268504025726
4.563187,4.557309,94.8886,94.32662,-0.0058779716,-0.5619812,1,True,77.38968206383996,21.857268504025726
4.667979,4.6524315,105.48229,103.839584,-0.015547276,-1.6427078,1,True,77.39722791222655,21.857268504025726
4.6644554,4.634905,105.10778,102.01811,-0.029550552,-3.0896683,1,True,77.40477376061317,21.857268504025726
4.2099714,4.4077396,66.354614,81.08372,0.19776821,14.729103,1,True,77.38213621545334,21.849722655639123
4.4904838,4.579262,88.16457,96.44243,0.08877802,8.277855,1,True,77.38968206383996,21.849722655639123
4.431847,4.5982685,83.08659,98.3122,0.16642141,15.225609,1,True,77.39722791222655,21.849722655639123
4.548036,4.6534386,93.44675,103.94523,0.10540247,10.498482,1,True,77.40477376061317,21.849722655639123
3.9718025,4.09942,52.080124,59.30531,0.1276176,7.2251854,1,True,77.38213621545334,21.842176807252518
4.649485,4.599136,103.53116,98.39838,-0.050349236,-5.132782,1,True,77.38968206383996,21.842176807252518
4.603432,4.580087,98.82635,96.522896,-0.023344994,-2.3034515,1,True,77.39722791222655,21.842176807252518
4.5687237,4.5955067,95.42096,98.03831,0.02678299,2.6173477,1,True,77.40477376061317,21.842176807252518
4.612399,4.4933367,99.72551,88.41931,-0.11906242,-11.306198,1,True,77.38213621545334,21.834630958865915
4.7049565,4.541513,109.493484,92.83266,-0.16344357,-16.660828,1,True,77.38968206383996,21.834630958865915
4.845413,4.590857,126.155815,97.57888,-0.25455618,-28.576935,1,True,77.39722791222655,21.834630958865915
4.8834443,4.621541,131.08482,100.65056,-0.2619033,-30.434265,1,True,77.40477376061317,21.834630958865915
4.4819403,4.537433,87.40603,92.450615,0.055492878,5.044586,1,True,77.38213621545334,21.82708511047931
4.705325,4.596616,109.53422,98.1482,-0.108709335,-11.386017,1,True,77.38968206383996,21.82708511047931
4.6645555,4.591225,105.1184,97.61517,-0.0733304,-7.503227,1,True,77.39722791222655,21.82708511047931
4.6448865,4.609474,103.05156,99.43133,-0.03541231,-3.6202316,1,True,77.40477376061317,21.82708511047931
5.055696,5.237937,155.91371,187.28127,0.18224096,31.367554,2,True,81.67680192577197,22.662158998596816
4.906689,4.8768635,134.19109,130.21844,-0.029825687,-3.972641,2,True,81.68434777415857,22.662158998596816
5.5081687,5.290866,245.69894,197.51524,-0.2173028,-48.1837,2,True,81.69189362254517,22.662158998596816
5.3406205,5.1279454,207.64212,167.67021,-0.2126751,-39.97191,2,True,81.69943947093178,22.662158998596816
5.469232,5.367076,236.27792,213.2355,-0.10215616,-23.04242,2,True,81.70698531931838,22.662158998596816
4.854646,4.9550667,127.33528,140.89206,0.100420475,13.556778,2,True,81.67680192577197,22.654613150210213
5.189233,5.115103,178.33092,165.51788,-0.07413006,-12.813034,2,True,81.68434777415857,22.654613150210213
5.5703835,5.419776,261.53476,224.82852,-0.15060759,-36.706238,2,True,81.69189362254517,22.654613150210213
5.4351263,5.29422,228.32181,198.1822,-0.14090633,-30.139603,2,True,81.69943947093178,22.654613150210213
5.4661655,5.4457784,235.55139,230.77762,-0.020387173,-4.773773,2,True,81.70698531931838,22.654613150210213
5.23613,5.249991,186.94139,189.56453,0.0138607025,2.6231384,2,True,81.68434777415857,22.647067301823608
5.339763,5.225443,207.46335,184.94348,-0.11432028,-22.519867,2,True,81.69189362254517,22.647067301823608
4.886067,4.862707,131.43169,128.37396,-0.023359776,-3.057724,2,True,81.69943947093178,22.647067301823608
5.3062057,5.15618,200.58391,172.5004,-0.15002584,-28.083511,2,True,81.70698531931838,22.647067301823608
5.2645197,5.214449,192.35341,182.91043,-0.050070763,-9.442978,2,True,81.68434777415857,22.639521453437006
5.3838077,5.3185854,216.85022,203.09496,-0.06522226,-13.755264,2,True,81.69189362254517,22.639521453437006
5.173454,5.0217204,175.52347,150.67201,-0.1517334,-24.851456,2,True,81.69943947093178,22.639521453437006
5.184603,5.134774,177.50261,168.82597,-0.049829006,-8.676636,2,True,81.70698531931838,22.639521453437006
5.317745,5.2057276,202.92355,181.31346,-0.11201763,-21.610092,2,True,81.69189362254517,22.6319756050504
5.2797837,5.235433,195.32741,186.81041,-0.044350624,-8.516998,2,True,81.69943947093178,22.6319756050504
5.1986365,5.2026286,180.02525,180.74934,0.0039920807,0.7240906,2,True,81.70698531931838,22.6319756050504
5.614042,5.649509,273.2505,283.15192,0.035467148,9.901428,3,True,101.39661904276369,14.431075713266464
5.0970626,5.195322,162.54082,179.42622,0.09825945,16.885406,3,True,101.38152734599048,14.42352986487986
5.026447,5.205485,151.39058,181.26923,0.17903805,29.878647,3,True,101.38907319437709,14.42352986487986
5.52893,5.589983,250.8743,266.73105,0.0610528,15.8567505,3,True,101.39661904276369,14.42352986487986
4.465969,4.913258,86.0053,135.08206,0.447289,49.07676,3,True,101.37398149760388,14.415984016493256
5.4750347,5.6286554,237.65875,277.2877,0.15362072,39.628937,3,True,101.38152734599048,14.415984016493256
5.6491284,5.6536026,283.0438,284.3175,0.004474163,1.2737122,3,True,101.38907319437709,14.415984016493256
5.8093057,5.6884317,332.38757,294.42993,-0.12087393,-37.95764,3,True,101.39661904276369,14.415984016493256
5.238976,5.358102,187.477,211.32153,0.11912584,23.844528,3,True,101.37398149760388,14.408438168106652
5.5877147,5.6439953,266.12448,281.5895,0.056280613,15.465027,3,True,101.38152734599048,14.408438168106652
5.7076144,5.6936407,300.1518,295.97284,-0.013973713,-4.178955,3,True,101.38907319437709,14.408438168106652
5.724163,5.602586,305.1769,270.1266,-0.12157726,-35.050323,3,True,101.39661904276369,14.408438168106652
5.445573,5.472195,230.73001,236.98203,0.026622295,6.252014,3,True,101.37398149760388,14.400892319720048
5.7359524,5.7326837,308.8079,307.79688,-0.0032687187,-1.0110168,3,True,101.38152734599048,14.400892319720048
5.658709,5.776124,285.7782,321.50674,0.11741495,35.728546,3,True,101.38907319437709,14.400892319720048
5.845038,5.7063684,344.51566,299.7768,-0.13866949,-44.73886,3,True,101.39661904276369,14.400892319720048
5.780899,5.734089,323.0504,308.23108,-0.04681015,-14.819336,3,True,101.37398149760388,14.393346471333444
5.6200438,5.709347,274.90146,300.67395,0.08930302,25.772491,3,True,101.38152734599048,14.393346471333444
5.808066,5.6697206,331.9745,288.95355,-0.13834524,-43.020935,3,True,101.38907319437709,14.393346471333444
5.8475804,5.689933,345.39526,294.87375,-0.15764761,-50.521515,3,True,101.39661904276369,14.393346471333444
