y_true_log,y_pred_log,y_true_original,y_pred_original,residual_log,residual_original,source,valid,x_coord,y_coord
5.4350834,5.4814734,228.31197,239.20038,0.046390057,10.888412,0,True,74.69437688536773,15.016058626285096
5.6683507,5.7163258,288.55658,302.78668,0.047975063,14.230103,0,True,74.60382670472849,15.008512777898492
5.925786,5.8442583,373.57272,344.2464,-0.08152771,-29.326324,0,True,74.67928518859453,15.008512777898492
5.592912,5.599293,267.51645,269.23532,0.006381035,1.7188721,0,True,74.68683103698113,15.008512777898492
5.4336886,5.4589324,227.99236,233.84657,0.02524376,5.8542175,0,True,74.69437688536773,15.008512777898492
5.3039217,5.315414,200.12401,202.44872,0.011492252,2.324707,0,True,74.70192273375434,15.008512777898492
5.6021175,5.638618,269.99963,280.074,0.036500454,10.074371,0,True,74.59628085634189,15.000966929511888
5.618629,5.689046,274.51138,294.61145,0.07041693,20.100067,0,True,74.60382670472849,15.000966929511888
5.638097,5.622342,279.92755,275.53632,-0.0157547,-4.3912354,0,True,74.61137255311509,15.000966929511888
5.02644,4.886197,151.38956,131.44893,-0.14024305,-19.940628,0,True,74.67173934020792,15.000966929511888
5.3416605,5.299076,207.85924,199.1518,-0.04258442,-8.707443,0,True,74.67928518859453,15.000966929511888
5.2101874,5.2481666,182.12839,189.21721,0.037979126,7.0888214,0,True,74.68683103698113,15.000966929511888
5.0942264,5.1464496,162.07765,170.82037,0.052223206,8.742722,0,True,74.69437688536773,15.000966929511888
5.092446,5.089789,161.78752,161.35559,-0.0026569366,-0.43193054,0,True,74.70192273375434,15.000966929511888
5.080932,5.2196827,159.92398,183.8755,0.13875055,23.951523,0,True,74.70946858214094,15.000966929511888
5.8187075,5.6032085,335.5368,270.2955,-0.21549892,-65.2413,0,True,74.58873500795528,14.993421081125284
5.5887713,5.5100684,266.40686,246.16805,-0.07870293,-20.238815,0,True,74.59628085634189,14.993421081125284
5.507346,5.4857965,245.4961,240.24101,-0.021549702,-5.255081,0,True,74.60382670472849,14.993421081125284
5.725153,5.6800084,305.48013,291.9519,-0.045144558,-13.528229,0,True,74.61137255311509,14.993421081125284
