y_true_log,y_pred_log,y_true_original,y_pred_original,residual_log,residual_original,source,valid,x_coord,y_coord
5.55674,5.366686,257.97717,213.15196,-0.19005394,-44.82521,0,True,74.6264642498883,15.031150323058304
5.359487,5.544926,211.61588,254.93568,0.18543911,43.31981,0,True,74.6340100982749,15.031150323058304
5.6851845,5.5074615,293.47217,245.52454,-0.17772293,-47.94763,0,True,74.6189184015017,15.0236044746717
5.4990473,5.4373884,243.45892,228.84114,-0.06165886,-14.617783,0,True,74.6264642498883,15.0236044746717
5.470629,5.410286,236.60966,222.69553,-0.060343266,-13.914139,0,True,74.6340100982749,15.0236044746717
5.2125077,5.211728,182.55377,182.41072,-0.00077962875,-0.14305115,0,True,74.64155594666151,15.0236044746717
5.637397,5.672888,279.731,289.87332,0.03549099,10.142334,0,True,74.61137255311509,15.016058626285096
5.5261207,5.3291187,250.16765,205.25612,-0.19700193,-44.91153,0,True,74.6189184015017,15.016058626285096
5.49758,5.338189,243.10051,207.13547,-0.15939093,-35.965042,0,True,74.6264642498883,15.016058626285096
5.508705,5.475958,245.83131,237.87918,-0.03274727,-7.952133,0,True,74.6340100982749,15.016058626285096
4.9508705,4.9473896,140.29791,139.80693,-0.0034809113,-0.49098206,0,True,74.64155594666151,15.016058626285096
5.244692,5.2901115,188.55739,197.36554,0.045419693,8.808151,0,True,74.64910179504811,15.016058626285096
5.6683507,5.674653,288.55658,290.38724,0.0063023567,1.830658,0,True,74.60382670472849,15.008512777898492
5.6449656,5.610625,281.86383,272.31494,-0.03434086,-9.548889,0,True,74.61137255311509,15.008512777898492
5.5785446,5.51415,263.6861,247.17897,-0.064394474,-16.507126,0,True,74.6189184015017,15.008512777898492
5.642761,5.5856223,281.24097,265.5661,-0.05713892,-15.674866,0,True,74.6264642498883,15.008512777898492
5.5796857,5.4577413,263.9883,233.56702,-0.12194443,-30.421295,0,True,74.6340100982749,15.008512777898492
5.2446585,5.322817,188.55107,203.9604,0.07815838,15.409332,0,True,74.64155594666151,15.008512777898492
5.058294,5.0362086,156.32187,152.88547,-0.02208519,-3.4364014,0,True,74.64910179504811,15.008512777898492
4.835385,4.790993,124.887024,119.42091,-0.044391632,-5.46611,0,True,74.65664764343472,15.008512777898492
5.6021175,5.635417,269.99963,279.17572,0.033299446,9.176086,0,True,74.59628085634189,15.000966929511888
5.618629,5.6244164,274.51138,276.1105,0.0057873726,1.5991211,0,True,74.60382670472849,15.000966929511888
5.638097,5.647253,279.92755,282.5116,0.009156227,2.5840454,0,True,74.61137255311509,15.000966929511888
5.5205374,5.5866632,248.76923,265.84375,0.06612587,17.074524,0,True,74.6189184015017,15.000966929511888
5.4443254,5.366998,230.44112,213.21887,-0.07732725,-17.222244,0,True,74.6264642498883,15.000966929511888
4.947737,4.8248863,139.85588,123.57231,-0.122850895,-16.28357,0,True,74.6340100982749,15.000966929511888
5.0915556,5.025676,161.64268,151.27313,-0.06587982,-10.369553,0,True,74.64155594666151,15.000966929511888
5.195546,5.2681007,179.46667,193.04706,0.07255459,13.580383,0,True,74.64910179504811,15.000966929511888
5.1322126,5.246154,168.39151,188.83472,0.11394119,20.443207,0,True,74.65664764343472,15.000966929511888
5.8187075,5.3847723,335.5368,217.06046,-0.43393517,-118.47635,0,True,74.58873500795528,14.993421081125284
5.5887713,5.6566267,266.40686,285.1816,0.06785536,18.77475,0,True,74.59628085634189,14.993421081125284
5.507346,5.5354004,245.4961,252.50926,0.028054237,7.0131683,0,True,74.60382670472849,14.993421081125284
5.725153,5.673276,305.48013,289.98624,-0.05187702,-15.4938965,0,True,74.61137255311509,14.993421081125284
5.529232,5.626574,250.95033,276.70908,0.097342014,25.758743,0,True,74.6189184015017,14.993421081125284
5.1881523,5.249285,178.13725,189.4301,0.061132908,11.292847,0,True,74.6264642498883,14.993421081125284
4.9369817,4.9074984,138.34901,134.3005,-0.029483318,-4.0485077,0,True,74.6340100982749,14.993421081125284
5.1925116,5.318817,178.91988,203.14226,0.12630558,24.222382,0,True,74.64155594666151,14.993421081125284
5.3447943,5.5627003,208.51477,259.52536,0.217906,51.01059,0,True,74.64910179504811,14.993421081125284
5.215459,5.075559,183.09627,159.06166,-0.13989973,-24.034607,0,True,74.65664764343472,14.993421081125284
5.9222183,5.461618,372.23877,234.4781,-0.46060038,-137.76067,0,True,74.58118915956868,14.98587523273868
5.7820606,5.5348616,323.42703,252.37271,-0.24719906,-71.05432,0,True,74.58873500795528,14.98587523273868
5.5858107,5.4663267,265.61633,235.58952,-0.11948395,-30.02681,0,True,74.59628085634189,14.98587523273868
5.6939583,5.4621334,296.06717,234.5995,-0.23182487,-61.467667,0,True,74.60382670472849,14.98587523273868
5.564982,5.4687586,260.12048,236.16557,-0.096223354,-23.95491,0,True,74.61137255311509,14.98587523273868
5.463742,5.3284907,234.97876,205.12663,-0.13525105,-29.852127,0,True,74.6189184015017,14.98587523273868
4.9404817,5.014536,138.83759,149.58624,0.07405424,10.748657,0,True,74.6264642498883,14.98587523273868
4.9778624,4.895475,144.16374,132.68347,-0.08238745,-11.48027,0,True,74.6340100982749,14.98587523273868
5.303407,5.2796106,200.02055,195.29343,-0.023796558,-4.727127,0,True,74.64155594666151,14.98587523273868
5.4726596,5.4731503,237.09259,237.20943,0.00049066544,0.11683655,0,True,74.64910179504811,14.98587523273868
5.6327252,5.4060845,278.42258,221.75768,-0.2266407,-56.6649,0,True,74.58118915956868,14.978329384352076
5.590757,5.4376316,266.93835,228.89705,-0.15312529,-38.041306,0,True,74.58873500795528,14.978329384352076
5.31617,5.323369,202.60265,204.07362,0.0071988106,1.4709778,0,True,74.59628085634189,14.978329384352076
5.2691045,5.277236,193.24194,194.82785,0.008131504,1.585907,0,True,74.60382670472849,14.978329384352076
4.8608994,4.8472214,128.14032,126.38593,-0.013678074,-1.7543869,0,True,74.61137255311509,14.978329384352076
5.533101,5.5462227,251.92706,255.26773,0.013121605,3.3406677,0,True,74.6189184015017,14.978329384352076
4.9798717,4.8558836,144.45572,127.49419,-0.12398815,-16.961533,0,True,74.6264642498883,14.978329384352076
4.975998,5.00977,143.89334,148.87025,0.03377199,4.9769135,0,True,74.6340100982749,14.978329384352076
5.076987,5.0305176,159.29034,152.0122,-0.04646921,-7.278137,0,True,74.64155594666151,14.978329384352076
5.3014226,5.430821,199.62202,227.33662,0.12939835,27.7146,0,True,74.64910179504811,14.978329384352076
5.7047477,5.605933,299.28973,271.03568,-0.09881449,-28.254059,0,True,74.58118915956868,14.970783535965472
5.852691,5.8090577,347.17014,332.3049,-0.04363346,-14.865234,0,True,74.58873500795528,14.970783535965472
5.4772,5.5510907,238.17609,256.5183,0.073890686,18.342224,0,True,74.59628085634189,14.970783535965472
5.528921,5.494135,250.87202,242.261,-0.034786224,-8.611023,0,True,74.60382670472849,14.970783535965472
5.059459,5.0577316,156.50533,156.23346,-0.001727581,-0.27186584,0,True,74.61137255311509,14.970783535965472
5.34417,5.2695856,208.38403,193.3354,-0.074584484,-15.04863,0,True,74.6189184015017,14.970783535965472
5.433362,5.412568,227.91759,223.20663,-0.020793915,-4.7109528,0,True,74.6264642498883,14.970783535965472
5.4453526,5.3867197,230.67896,217.4855,-0.05863285,-13.193451,0,True,74.6340100982749,14.970783535965472
5.7528734,5.845556,314.09476,344.6946,0.09268236,30.599854,0,True,74.58873500795528,14.963237687578868
5.6680465,5.6323876,288.4685,278.32825,-0.035658836,-10.140259,0,True,74.59628085634189,14.963237687578868
5.4305067,5.52746,227.26488,250.5043,0.09695339,23.239426,0,True,74.60382670472849,14.963237687578868
5.7747936,5.7114263,321.07794,301.3019,-0.06336737,-19.776031,0,True,74.61137255311509,14.963237687578868
5.5013885,5.2693825,244.03192,193.29594,-0.23200607,-50.735977,0,True,74.6189184015017,14.963237687578868
5.4169717,5.1867566,224.19612,177.88742,-0.23021507,-46.3087,0,True,74.6264642498883,14.963237687578868
5.3096995,5.2834563,201.28944,196.04976,-0.02624321,-5.239685,0,True,74.59628085634189,14.955691839192264
5.1370177,5.207443,169.2074,181.62653,0.07042551,12.419128,0,True,74.60382670472849,14.955691839192264
5.515415,5.6069503,247.49312,271.3125,0.09153509,23.819382,0,True,74.61137255311509,14.955691839192264
5.2049994,5.0167704,181.18079,149.9231,-0.18822908,-31.25769,0,True,74.6189184015017,14.955691839192264
5.5903606,5.5527744,266.8322,256.95224,-0.037586212,-9.879974,0,True,74.6264642498883,14.955691839192264
5.14612,5.1893687,170.76376,178.3553,0.043248653,7.5915375,0,True,74.60382670472849,14.94814599080566
4.947656,4.8954124,139.84445,132.67514,-0.05224371,-7.1693115,0,True,74.61137255311509,14.94814599080566
5.1382656,5.0830107,169.41992,160.25882,-0.055254936,-9.161102,0,True,74.6189184015017,14.94814599080566
4.025442,4.0757036,55.005066,57.8919,0.050261497,2.8868332,1,True,77.38213621545334,21.894997745958747
4.356311,4.415784,76.96896,81.74668,0.059473038,4.7777176,1,True,77.38213621545334,21.88745189757214
4.537706,4.5550923,92.4761,94.11553,0.017386436,1.6394348,1,True,77.38968206383996,21.88745189757214
4.819024,4.830879,122.84417,124.32109,0.011855125,1.4769211,1,True,77.38213621545334,21.87990604918554
4.830126,4.877781,124.22671,130.3389,0.047655106,6.1121902,1,True,77.38968206383996,21.87990604918554
4.8325295,4.6745586,124.52808,106.18525,-0.1579709,-18.342834,1,True,77.39722791222655,21.87990604918554
4.75623,4.783203,115.30662,118.486465,0.026973248,3.1798477,1,True,77.40477376061317,21.87990604918554
4.777113,4.737585,117.760994,113.15818,-0.039527893,-4.6028137,1,True,77.38213621545334,21.872360200798934
4.9275846,4.718715,137.04568,111.02422,-0.20886946,-26.021461,1,True,77.38968206383996,21.872360200798934
4.8924065,4.6518855,132.2739,103.78237,-0.24052095,-28.491524,1,True,77.39722791222655,21.872360200798934
4.598801,4.587001,98.36512,97.19947,-0.011800289,-1.1656494,1,True,77.40477376061317,21.872360200798934
4.55048,4.4258513,93.677826,82.58393,-0.124628544,-11.093895,1,True,77.38213621545334,21.86481435241233
4.702519,4.6393666,109.22447,102.47878,-0.06315231,-6.7456894,1,True,77.38968206383996,21.86481435241233
4.7290764,4.6545787,112.19097,104.06494,-0.0744977,-8.12603,1,True,77.39722791222655,21.86481435241233
4.616785,4.6080046,100.16826,99.28384,-0.008780479,-0.8844223,1,True,77.40477376061317,21.86481435241233
4.264953,4.274372,70.16159,70.83502,0.009418964,0.6734314,1,True,77.38213621545334,21.857268504025726
4.563187,4.4859295,94.8886,87.759415,-0.07725763,-7.1291885,1,True,77.38968206383996,21.857268504025726
4.667979,4.632997,105.48229,101.82176,-0.034981728,-3.66053,1,True,77.39722791222655,21.857268504025726
4.6644554,4.659591,105.10778,104.5929,-0.004864216,-0.5148773,1,True,77.40477376061317,21.857268504025726
5.079021,5.0790224,159.61673,159.61696,1.4305115e-06,0.00022888184,2,True,81.7371687128648,22.662158998596816
4.6034474,4.889063,98.82787,131.82906,0.28561544,33.001183,2,True,81.7447145612514,22.662158998596816
5.2674356,5.1352377,192.91803,168.90471,-0.13219786,-24.01332,2,True,81.72962286447819,22.654613150210213
4.608665,4.6929417,99.35009,108.17387,0.084276676,8.823776,2,True,81.7371687128648,22.654613150210213
4.840866,5.0347614,125.57893,152.66293,0.19389534,27.084,2,True,81.7447145612514,22.654613150210213
5.03875,5.0164614,153.27708,149.87646,-0.0222888,-3.4006195,2,True,81.72962286447819,22.647067301823608
4.932344,4.9563465,137.70425,141.07378,0.024002552,3.369522,2,True,81.7371687128648,22.647067301823608
5.0385594,5.3280396,153.24765,205.03369,0.2894802,51.78604,2,True,81.7447145612514,22.647067301823608
5.276534,5.2075105,194.69044,181.6388,-0.06902361,-13.051651,2,True,81.72207701609159,22.639521453437006
